"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2006","Oman","Current prices, million units of national currency","Gross domestic product at market prices","14,309.6",""
"2006","Oman","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Qatar","Current prices, million units of national currency","Gross domestic product at market prices","221,610.3",""
"2006","Qatar","Current prices, million units of national currency","Intermediate consumption","71,393.1",""
"2006","Saudi Arabia","Current prices, million units of national currency","Gross domestic product at market prices","1,411,491.0",""
"2006","Saudi Arabia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Syria","Current prices, million units of national currency","Gross domestic product at market prices","1,726,404.0",""
"2006","Syria","Current prices, million units of national currency","Intermediate consumption","1,265,119.0",""
"2006","United Arab Emirates","Current prices, million units of national currency","Gross domestic product at market prices","815,722.5",""
"2006","United Arab Emirates","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Yemen","Current prices, million units of national currency","Gross domestic product at market prices","4,495,179.5",""
"2006","Yemen","Current prices, million units of national currency","Intermediate consumption","3,088,409.5",""
"2006","Australia","Current prices, million units of national currency","Gross domestic product at market prices","1,086,593.0",""
"2006","Australia","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","New Zealand","Current prices, million units of national currency","Gross domestic product at market prices","172,112.0",""
"2006","New Zealand","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Fiji","Current prices, million units of national currency","Gross domestic product at market prices","5,325.6",""
"2006","Fiji","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","New Caledonia (FR)","Current prices, million units of national currency","Gross domestic product at market prices","663,297.0",""
"2006","New Caledonia (FR)","Current prices, million units of national currency","Intermediate consumption","518,315.0",""
"2006","Papua New Guinea","Current prices, million units of national currency","Gross domestic product at market prices","16,896.6",""
"2006","Papua New Guinea","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Solomon Islands","Current prices, million units of national currency","Gross domestic product at market prices","3,585.4",""
"2006","Solomon Islands","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Vanuatu","Current prices, million units of national currency","Gross domestic product at market prices","48,613.0",""
"2006","Vanuatu","Current prices, million units of national currency","Intermediate consumption",":",""
"2006","Guam (US)","Current prices, million units of national currency","Gross domestic product at market prices","4,213.0",""
"2006","Guam (US)","Current prices, million units of national currency","Intermediate consumption",":",""
